1.5692160883959643E-6 1.432195487486395E-4 8.513062876058016E-7 1.741246057589598E-4 3.7054364727007736E-4 5.672202338341428E-5 2.3001022996139604E-4 1.948890767010753E-4 1.3179976773904263E-5 7.843914620579409E-4 6.450865634994771E-5 2.2242282994394636E-4 6.589227452894744E-5 7.509979429949593E-5 1.879711143902877E-5 2.1914809263596559E-4 1.5426592924480757E-4 7.119216685459102E-5 1.556827941099624E-4 7.761764984484192E-7 1.4227031130103365E-4 6.989783642959497E-6 1.3110578759788867E-4 0.001579473536203474 4.6909680103019715E-4 1.3434285226741324E-4 1.0055208571704962E-4 1.800194657525788E-4 4.825380594444619E-5 1.5450292353755193E-4 
0.9994096234226421 5.165515851144757E-4 1.1914644842237433E-4 4.487669537709466E-5 8.647216206308917E-5 4.593005445567284E-5 2.354333865958797E-4 2.718739235185323E-4 5.619354109277539E-4 4.544467173052983E-4 4.959618216911213E-5 2.4833410922876832E-5 5.0604698463693016E-5 3.0989745361304893E-4 3.795498826648282E-4 1.6049668200660895E-5 6.764930236964327E-5 9.282068695522602E-5 2.6641004687547374E-4 1.406983735504234E-4 4.547563316085275E-4 1.8578597224352093E-4 2.9413840564472706E-5 9.794648276834064E-4 5.691793330213695E-4 2.0987325835983105E-4 2.953031393241694E-4 1.5139519351120285E-4 1.9193023321219864E-5 2.1231872319620954E-4 
1.5692160883959643E-6 1.432195487486395E-4 8.513062876058016E-7 1.741246057589598E-4 3.7054364727007736E-4 5.672202338341428E-5 2.3001022996139604E-4 1.948890767010753E-4 1.3179976773904263E-5 7.843914620579409E-4 6.450865634994771E-5 2.2242282994394636E-4 6.589227452894744E-5 7.509979429949593E-5 1.879711143902877E-5 2.1914809263596559E-4 1.5426592924480757E-4 7.119216685459102E-5 1.556827941099624E-4 7.761764984484192E-7 1.4227031130103365E-4 6.989783642959497E-6 1.3110578759788867E-4 0.001579473536203474 4.6909680103019715E-4 1.3434285226741324E-4 1.0055208571704962E-4 1.800194657525788E-4 4.825380594444619E-5 1.5450292353755193E-4 
0.03371196055680542 2.843204559685904E-4 7.174132801178011E-5 2.534575594956704E-4 2.7563642391172663E-4 7.186358743357085E-5 2.756443994071043E-5 3.2575594094137766E-4 2.3482506855504687E-5 4.31317486731158E-4 9.026824485558462E-4 2.990796327775316E-4 1.2877511067574559E-4 1.5799164906577515E-4 3.130914258587697E-4 7.4921550733542605E-6 8.217561707861677E-4 8.267482774586022E-6 2.7641822410111804E-4 1.711328191268196E-4 2.29963243630761E-5 6.12134451476737E-6 4.5370344503143346E-5 3.099690804770171E-4 1.2313165240125187E-4 1.6268278415987154E-4 3.8250281673992E-5 2.170363978094142E-4 1.449565088167025E-5 8.64546085190312E-5 
0.7351846964863418 1.6689202666390803E-4 1.112699195735281E-4 2.0939240609290114E-4 7.288959379593864E-4 3.6957305673822403E-4 0.0015356235594548486 5.807225876701095E-4 7.056738231530401E-4 3.532661237158366E-4 6.321421814794503E-5 2.958695226415285E-5 0.0012065092912975856 2.2275345206983189E-4 3.443936979945319E-4 3.689128937401997E-4 9.295513912282666E-5 1.318847631303274E-5 8.997030757642048E-5 2.6491805044002938E-5 4.303193347538357E-5 7.599182313465549E-6 5.05890560151656E-4 5.824582361515335E-4 3.8435289325088946E-4 4.6955189502337835E-4 2.41392523483065E-4 3.609017373240036E-4 5.5376568018479576E-5 1.4857737877913086E-4 
0.04565904469421886 7.958460705045391E-4 1.6030618793106152E-5 2.2178382617788064E-4 2.869405864980821E-4 2.636255603043669E-5 4.964687155716008E-5 7.460169068705399E-5 7.097203361402565E-4 1.342199061202448E-4 1.654246013747689E-4 0.0016841111805611713 7.796500870191557E-6 9.205692649704331E-5 2.2937207584680788E-4 5.543023340106965E-7 3.423277474106976E-4 1.6563917997785226E-4 1.7575971565632153E-5 1.742047954112306E-4 5.063375863640308E-4 4.871210227219016E-4 7.478813678405072E-4 9.397028958291212E-4 2.3932305751183522E-4 8.254988825401877E-5 5.592158743010647E-4 3.093966282856228E-4 5.105911335611252E-5 1.7487632717081854E-4 
0.6559696795092542 3.345206462714261E-4 5.597791875970716E-4 2.1614385932939452E-5 4.752092814856176E-5 1.1506388032924965E-4 6.075147596463258E-5 4.7007449349867347E-4 2.6360493548093546E-5 5.923778036709069E-4 5.947620982654657E-5 2.7775839005919025E-5 1.2533521355288077E-4 1.8687517968295024E-5 6.958112675523641E-4 3.2246600317547973E-5 1.5198190386528877E-4 3.440092003894977E-4 3.292695312840124E-5 1.1454753909049304E-4 2.1246455373401008E-5 1.698537562644671E-4 8.014486080458722E-4 3.12483683033409E-4 2.8900488115471466E-4 7.0707973910328E-5 6.796647568058165E-5 1.550602583696783E-4 5.429440343000832E-5 1.2024754444892041E-4 
0.4450119022607675 2.998767489374243E-4 1.9242281682139067E-4 7.988012391448582E-4 7.979723670278992E-4 6.830988980733861E-5 5.0246448206962504E-5 3.1791507067279525E-4 2.6815057854313862E-5 9.039819024188201E-4 1.3741216739755264E-5 1.2447160640160573E-5 5.920285702077662E-6 5.436778700383712E-4 7.054905142967587E-4 3.454176165994589E-4 4.773519654409594E-6 1.4416692935282014E-5 5.789901105050529E-5 3.154605482245964E-4 1.0335616714892749E-4 1.1749340581877719E-4 4.701512192307591E-5 9.496706521944071E-4 4.976163624922092E-4 6.999537366710781E-4 8.265079105208492E-5 3.67779171854826E-4 5.9039093664309024E-5 2.1790460633617145E-4 
0.42051604913476454 1.8135131153506652E-4 1.254221878758286E-4 2.016024877906212E-4 2.0722302589387746E-4 1.2827360724585515E-4 5.255774906092087E-5 3.812471335993055E-4 5.713453462111282E-4 1.1690601538263539E-4 1.8517450813376003E-4 7.246846064240834E-7 1.113059866389886E-4 2.0614745772258138E-4 1.8896332751264127E-4 1.0322839943395778E-5 1.4379347443125372E-4 3.9187873474746406E-5 4.499788614419234E-4 1.2006533091337595E-4 1.971807419422E-5 4.844033727464866E-5 1.2997179866623703E-4 1.1642793344831295E-4 1.161011062555151E-4 4.7777814715002415E-4 1.6212458817487548E-4 2.5697132084236677E-4 5.154608907782082E-5 1.6445190878399364E-4 
0.9321109948162849 7.735296475223797E-4 3.9724130125601146E-5 1.7234402158646688E-4 1.1394819691099424E-4 6.699182524650077E-5 5.533810224448836E-4 1.250315472596465E-4 5.1087581759746964E-5 4.658238586535351E-4 6.719676358004855E-5 0.0015525082256187626 1.4240662860220325E-4 0.002252120382995614 0.0011282483552029622 4.29940454768083E-5 1.5293588249089312E-4 1.575446758807734E-5 1.236702643651358E-4 9.778063928236403E-6 1.4678079360688198E-4 2.0935172708008164E-6 2.8619203509136634E-4 0.001429855638414699 4.7347594322699125E-4 7.341071287536212E-5 1.4786810284628962E-4 1.794092582651381E-4 4.9043705037537146E-5 1.5445947946679861E-4 
0.632598348574106 1.1681281825196786E-4 7.414265090707808E-5 2.4509106997389646E-5 4.057098578898917E-4 0.0010868613261833867 1.1216329408918359E-4 3.1791507067279525E-4 7.488195602548431E-4 4.6733131119478747E-4 3.7294776575462907E-6 1.2447160640160573E-5 1.3080374216929691E-5 2.9736938244434693E-4 4.188658152897768E-5 3.4234333341553384E-4 4.773519654409594E-6 1.935790617059157E-5 9.502491670961604E-5 1.4678377007662825E-4 4.325471429189381E-5 4.660616588752264E-6 5.2416295223081144E-5 9.42748854480271E-4 3.110271604679497E-4 2.1213356413980798E-4 2.3285202469146868E-4 1.5860285253880755E-4 1.6480444161130535E-5 2.181409856622541E-4 
0.0030044237221134307 7.631613778242921E-4 1.5668283047343256E-4 0.003917009604688854 7.088258410850254E-4 4.9276922923253074E-5 6.034672474327597E-6 2.99926464728698E-4 5.763878136879733E-5 4.2863869810508796E-4 3.007699016259043E-5 1.0985751646915919E-4 3.8649288075217274E-5 5.13052669263424E-4 2.1154875164831693E-4 9.462496266013584E-6 6.742925433575987E-5 4.966138592917246E-6 9.973218488738573E-5 1.4571104708123168E-4 4.6230807094928814E-4 9.135604812814092E-5 7.708356048873465E-4 6.592406960003925E-5 9.941248783448727E-5 5.250989739271761E-4 5.676644276343104E-5 2.240452605811595E-4 9.913317169272147E-5 2.531551939889226E-4 
0.007654957804444806 7.704025506025021E-4 1.1685121950155881E-4 2.0469504405204485E-4 7.949222584060299E-4 5.884498515571293E-5 2.910171107167108E-5 4.190648987369161E-5 0.0014816521482371068 1.1690601538263539E-4 9.293857601055716E-6 3.3638585704816423E-4 6.724786953337395E-5 2.0062029222174413E-4 3.038292080939225E-4 1.5800595463882058E-5 1.4379347443125372E-4 1.4275590237847538E-6 4.4757926577958576E-4 1.1643010579768329E-4 1.1338098376511309E-4 3.932950750227826E-5 4.5952985592245577E-5 1.1652282603317408E-4 1.1780118182536036E-4 2.0382147096952786E-4 2.604649827332245E-5 1.8309251824798412E-4 1.1030071052387565E-4 1.1929021349019382E-5 
